RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Atlanta, GA_B08301_019E_2011",01/01/2011 12:00:00 AM,2011,"Atlanta, GA",Workers commuting to work by walking,9392,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Atlanta, GA_B08301_020E_2011",01/01/2011 12:00:00 AM,2011,"Atlanta, GA",Workers commuting to work by other means,969,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Louisville, KY_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",15,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Louisville, KY_B08301_017E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY",Workers commuting to work by motorcycle,134,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Louisville, KY_B08301_001E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY",Total workers 16 years and older,263046,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Louisville, KY_B08301_004E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY","Workers commuting to work by carpool (car, truck, or van) ",19113,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Louisville, KY_B08301_010E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY",Workers commuting to work by public transportation (excluding taxicab) ,8254,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Louisville, KY_B08301_016E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY",Workers commuting to work by taxicab,40,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Louisville, KY_B08301_018E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY",Workers commuting to work by bicycle,733,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Louisville, KY_B08301_021E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY",Workers working at home,7075,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Louisville, KY_B08301_003E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY","Workers commuting to work by driving alone (car, truck, or van) ",217220,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Louisville, KY_B08301_019E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY",Workers commuting to work by walking,6379,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Louisville, KY_B08301_020E_2011",01/01/2011 12:00:00 AM,2011,"Louisville, KY",Workers commuting to work by other means,4098,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Baton Rouge, LA_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",21,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_017E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Workers commuting to work by motorcycle,290,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_001E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Total workers 16 years and older,106160,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_004E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA","Workers commuting to work by carpool (car, truck, or van) ",13311,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_010E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Workers commuting to work by public transportation (excluding taxicab) ,2070,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_016E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Workers commuting to work by taxicab,32,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_018E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Workers commuting to work by bicycle,936,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_021E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Workers working at home,2538,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_003E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA","Workers commuting to work by driving alone (car, truck, or van) ",82069,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_019E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Workers commuting to work by walking,4531,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Baton Rouge, LA_B08301_020E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Workers commuting to work by other means,383,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"New Orleans, LA_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",28,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"New Orleans, LA_B08301_017E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Workers commuting to work by motorcycle,379,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"New Orleans, LA_B08301_001E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Total workers 16 years and older,154780,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"New Orleans, LA_B08301_004E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA","Workers commuting to work by carpool (car, truck, or van) ",14957,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"New Orleans, LA_B08301_010E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Workers commuting to work by public transportation (excluding taxicab) ,12057,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"New Orleans, LA_B08301_016E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Workers commuting to work by taxicab,419,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"New Orleans, LA_B08301_018E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Workers commuting to work by bicycle,3579,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"New Orleans, LA_B08301_021E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Workers working at home,5144,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"New Orleans, LA_B08301_003E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA","Workers commuting to work by driving alone (car, truck, or van) ",107535,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"New Orleans, LA_B08301_019E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Workers commuting to work by walking,9420,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"New Orleans, LA_B08301_020E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Workers commuting to work by other means,1290,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Raleigh, NC_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",14,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Raleigh, NC_B08301_017E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Workers commuting to work by motorcycle,320,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Raleigh, NC_B08301_001E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Total workers 16 years and older,205396,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Raleigh, NC_B08301_004E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC","Workers commuting to work by carpool (car, truck, or van) ",15001,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Raleigh, NC_B08301_010E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Workers commuting to work by public transportation (excluding taxicab) ,4988,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Raleigh, NC_B08301_016E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Workers commuting to work by taxicab,1340,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Raleigh, NC_B08301_018E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Workers commuting to work by bicycle,876,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Raleigh, NC_B08301_021E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Workers working at home,10608,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Raleigh, NC_B08301_003E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC","Workers commuting to work by driving alone (car, truck, or van) ",168417,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Raleigh, NC_B08301_019E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Workers commuting to work by walking,3373,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Raleigh, NC_B08301_020E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Workers commuting to work by other means,473,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Oklahoma City, OK_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",17,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_017E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Workers commuting to work by motorcycle,860,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_001E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Total workers 16 years and older,275804,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_004E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK","Workers commuting to work by carpool (car, truck, or van) ",33733,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_010E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Workers commuting to work by public transportation (excluding taxicab) ,1372,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_016E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Workers commuting to work by taxicab,488,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_018E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Workers commuting to work by bicycle,506,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_021E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Workers working at home,9938,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_003E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK","Workers commuting to work by driving alone (car, truck, or van) ",221986,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_019E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Workers commuting to work by walking,5156,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Oklahoma City, OK_B08301_020E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Workers commuting to work by other means,1765,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Memphis, TN_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",19,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Memphis, TN_B08301_017E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Workers commuting to work by motorcycle,155,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Memphis, TN_B08301_001E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Total workers 16 years and older,273165,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Memphis, TN_B08301_004E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN","Workers commuting to work by carpool (car, truck, or van) ",33594,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Memphis, TN_B08301_010E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Workers commuting to work by public transportation (excluding taxicab) ,8037,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Memphis, TN_B08301_016E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Workers commuting to work by taxicab,86,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Memphis, TN_B08301_018E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Workers commuting to work by bicycle,1090,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Memphis, TN_B08301_021E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Workers working at home,6852,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Memphis, TN_B08301_003E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN","Workers commuting to work by driving alone (car, truck, or van) ",215749,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Memphis, TN_B08301_019E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Workers commuting to work by walking,4617,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Memphis, TN_B08301_020E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Workers commuting to work by other means,2985,B08301_020E,HD01_VD20,B08301: Means of transportation to work
"Nashville, TN_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN","Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",18,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
"Nashville, TN_B08301_017E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Workers commuting to work by motorcycle,471,B08301_017E,HD01_VD17,B08301: Means of transportation to work
"Nashville, TN_B08301_001E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Total workers 16 years and older,300407,B08301_001E,HD01_VD01,B08301: Means of transportation to work
"Nashville, TN_B08301_004E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN","Workers commuting to work by carpool (car, truck, or van) ",31999,B08301_004E,HD01_VD04,B08301: Means of transportation to work
"Nashville, TN_B08301_010E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Workers commuting to work by public transportation (excluding taxicab) ,8264,B08301_010E,HD01_VD10,B08301: Means of transportation to work
"Nashville, TN_B08301_016E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Workers commuting to work by taxicab,312,B08301_016E,HD01_VD16,B08301: Means of transportation to work
"Nashville, TN_B08301_018E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Workers commuting to work by bicycle,949,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Nashville, TN_B08301_021E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Workers working at home,12119,B08301_021E,HD01_VD21,B08301: Means of transportation to work
"Nashville, TN_B08301_003E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN","Workers commuting to work by driving alone (car, truck, or van) ",237371,B08301_003E,HD01_VD03,B08301: Means of transportation to work
"Nashville, TN_B08301_019E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Workers commuting to work by walking,6720,B08301_019E,HD01_VD19,B08301: Means of transportation to work
"Nashville, TN_B08301_020E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Workers commuting to work by other means,2202,B08301_020E,HD01_VD20,B08301: Means of transportation to work
Benchmark Average_B08301_003E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Workers commuting to work by driving alone (car, truck, or van) ",170780,B08301_003E,HD01_VD03,B08301: Means of transportation to work
Benchmark Average_B08301_003E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,"Workers commuting to work by driving alone (car, truck, or van) ",168348,B08301_003E,HD01_VD03,B08301: Means of transportation to work
Benchmark Average_B08301_020E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Workers commuting to work by other means,1566,B08301_020E,HD01_VD20,B08301: Means of transportation to work
Benchmark Average_B08301_004E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Workers commuting to work by carpool (car, truck, or van) ",21906,B08301_004E,HD01_VD04,B08301: Means of transportation to work
Benchmark Average_B08301_010E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Workers commuting to work by public transportation (excluding taxicab) ,9800,B08301_010E,HD01_VD10,B08301: Means of transportation to work
Benchmark Average_B08301_001E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Total workers 16 years and older,210127,B08301_001E,HD01_VD01,B08301: Means of transportation to work
Benchmark Average_B08301_021E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Workers working at home,7619,B08301_021E,HD01_VD21,B08301: Means of transportation to work
Benchmark Average_B08301_019E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Workers commuting to work by walking,6072,B08301_019E,HD01_VD19,B08301: Means of transportation to work
Benchmark Average_B08301_020E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Workers commuting to work by other means,1954,B08301_020E,HD01_VD20,B08301: Means of transportation to work
Benchmark Average_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",20,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
Benchmark Average_B08301_021E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Workers working at home,8117,B08301_021E,HD01_VD21,B08301: Means of transportation to work
Benchmark Average_B08301_010E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Workers commuting to work by public transportation (excluding taxicab) ,8016,B08301_010E,HD01_VD10,B08301: Means of transportation to work
Benchmark Average_B08301_001E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Total workers 16 years and older,209169,B08301_001E,HD01_VD01,B08301: Means of transportation to work
Benchmark Average_B08301_019E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Workers commuting to work by walking,5458,B08301_019E,HD01_VD19,B08301: Means of transportation to work
Benchmark Average_B08301_020E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Workers commuting to work by other means,1902,B08301_020E,HD01_VD20,B08301: Means of transportation to work
Benchmark Average_B08301_019E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Workers commuting to work by walking,4946,B08301_019E,HD01_VD19,B08301: Means of transportation to work
Benchmark Average_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",20,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
Benchmark Average_B08301_017E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Workers commuting to work by motorcycle,355,B08301_017E,HD01_VD17,B08301: Means of transportation to work
Benchmark Average_B08301_017E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Workers commuting to work by motorcycle,483,B08301_017E,HD01_VD17,B08301: Means of transportation to work
Benchmark Average_B08301_010E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Workers commuting to work by public transportation (excluding taxicab) ,8200,B08301_010E,HD01_VD10,B08301: Means of transportation to work
Benchmark Average_B08301_017E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Workers commuting to work by motorcycle,411,B08301_017E,HD01_VD17,B08301: Means of transportation to work
Benchmark Average_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",20,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
Benchmark Average_B08301_003E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Workers commuting to work by driving alone (car, truck, or van) ",168632,B08301_003E,HD01_VD03,B08301: Means of transportation to work
Benchmark Average_B08301_016E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Workers commuting to work by taxicab,334,B08301_016E,HD01_VD16,B08301: Means of transportation to work
Benchmark Average_B08301_016E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Workers commuting to work by taxicab,115,B08301_016E,HD01_VD16,B08301: Means of transportation to work
Benchmark Average_B08301_020E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Workers commuting to work by other means,1777,B08301_020E,HD01_VD20,B08301: Means of transportation to work
Benchmark Average_B08301_017E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Workers commuting to work by motorcycle,412,B08301_017E,HD01_VD17,B08301: Means of transportation to work
Benchmark Average_B08301_003E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Workers commuting to work by driving alone (car, truck, or van) ",163648,B08301_003E,HD01_VD03,B08301: Means of transportation to work
Benchmark Average_B08301_018E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Workers commuting to work by bicycle,1322,B08301_018E,HD01_VD18,B08301: Means of transportation to work
Benchmark Average_B08301_010E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Workers commuting to work by public transportation (excluding taxicab) ,8954,B08301_010E,HD01_VD10,B08301: Means of transportation to work
Benchmark Average_B08301_004E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,"Workers commuting to work by carpool (car, truck, or van) ",21833,B08301_004E,HD01_VD04,B08301: Means of transportation to work
Benchmark Average_B08301_021E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Workers working at home,8232,B08301_021E,HD01_VD21,B08301: Means of transportation to work
Benchmark Average_B08301_021E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Workers working at home,8425,B08301_021E,HD01_VD21,B08301: Means of transportation to work
Benchmark Average_B08301_003E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Workers commuting to work by driving alone (car, truck, or van) ",162833,B08301_003E,HD01_VD03,B08301: Means of transportation to work
Benchmark Average_B08301_016E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Workers commuting to work by taxicab,342,B08301_016E,HD01_VD16,B08301: Means of transportation to work
Benchmark Average_B08301_016E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Workers commuting to work by taxicab,324,B08301_016E,HD01_VD16,B08301: Means of transportation to work
Benchmark Average_B08301_001E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Total workers 16 years and older,216872,B08301_001E,HD01_VD01,B08301: Means of transportation to work
Benchmark Average_B08301_019E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Workers commuting to work by walking,5659,B08301_019E,HD01_VD19,B08301: Means of transportation to work
Benchmark Average_B08301_004E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Workers commuting to work by carpool (car, truck, or van) ",21973,B08301_004E,HD01_VD04,B08301: Means of transportation to work
Benchmark Average_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,"Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",20,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
Benchmark Average_B08301_017E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Workers commuting to work by motorcycle,263,B08301_017E,HD01_VD17,B08301: Means of transportation to work
Benchmark Average_B08301_018E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Workers commuting to work by bicycle,733,B08301_018E,HD01_VD18,B08301: Means of transportation to work
Benchmark Average_B08301_016E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Workers commuting to work by taxicab,230,B08301_016E,HD01_VD16,B08301: Means of transportation to work
Benchmark Average_B08301_018E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Workers commuting to work by bicycle,1265,B08301_018E,HD01_VD18,B08301: Means of transportation to work
Benchmark Average_B08301_018E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Workers commuting to work by bicycle,960,B08301_018E,HD01_VD18,B08301: Means of transportation to work
Benchmark Average_Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E)_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Percent of workers commuting to work by means other than driving alone, including carpooling, public transportation, biking, and walking",20,Calculation: (B08301_001E - B08301_003E - B08301_021E) / (B08301_001E -B08301_021E),HD01_calculation,B08301: Means of transportation to work
Benchmark Average_B08301_004E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Workers commuting to work by carpool (car, truck, or van) ",21543,B08301_004E,HD01_VD04,B08301: Means of transportation to work
Benchmark Average_B08301_021E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Workers working at home,9327,B08301_021E,HD01_VD21,B08301: Means of transportation to work
Benchmark Average_B08301_001E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Total workers 16 years and older,222866,B08301_001E,HD01_VD01,B08301: Means of transportation to work
Benchmark Average_B08301_010E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Workers commuting to work by public transportation (excluding taxicab) ,10121,B08301_010E,HD01_VD10,B08301: Means of transportation to work
Benchmark Average_B08301_004E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Workers commuting to work by carpool (car, truck, or van) ",23688,B08301_004E,HD01_VD04,B08301: Means of transportation to work
Benchmark Average_B08301_020E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Workers commuting to work by other means,1892,B08301_020E,HD01_VD20,B08301: Means of transportation to work
Benchmark Average_B08301_019E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Workers commuting to work by walking,4797,B08301_019E,HD01_VD19,B08301: Means of transportation to work
Benchmark Average_B08301_001E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Total workers 16 years and older,217467,B08301_001E,HD01_VD01,B08301: Means of transportation to work
Benchmark Average_B08301_018E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Workers commuting to work by bicycle,935,B08301_018E,HD01_VD18,B08301: Means of transportation to work
"Atlanta city, Georgia_B08301_018E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta city, Georgia",Workers commuting to work by bicycle,1320,B08301_018E,,B08301: Means of transportation to work
"Atlanta city, Georgia_B08301_021E_2012",01/01/2012 12:00:00 AM,2012,"Atlanta city, Georgia",Workers working at home,16762,B08301_021E,,B08301: Means of transportation to work
