RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Baton Rouge, LA_B25091_004E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Homeowner households with a mortgage paying 10 to 14.9 percent,3777,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_021E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Homeowner households without a mortgage paying 40 to 49.9 percent,170,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_023E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Homeowner households without a mortgage not computed,321,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_013E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Homeowner households without a mortgage,17746,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_012E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Homeowner households with a mortgage not computed,253,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_007E_2011",01/01/2011 12:00:00 AM,2011,"Baton Rouge, LA",Homeowner households with a mortgage paying 25 to 29.9 percent,2341,B25091_007E,HD01_VD07,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_009E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying 35 to 39.9 percent,1840,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_010E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying 40 to 49.9 percent,2938,B25091_010E,HD01_VD10,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_003E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying less than 10 percent,2146,B25091_003E,HD01_VD03,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_019E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying 30 to 34.9 percent,933,B25091_019E,HD01_VD19,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_014E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying less than 10 percent,9996,B25091_014E,HD01_VD14,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_015E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying 10 to 14.9 percent,5625,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_020E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying 35 to 39.9 percent,656,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_005E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying 15 to 19.9 percent,5968,B25091_005E,HD01_VD05,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_022E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying more than 50 percent,3225,B25091_022E,HD01_VD22,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_002E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage,37204,B25091_002E,HD01_VD02,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_011E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying more than 50 percent,8233,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_017E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying 20 to 24.9 percent,2797,B25091_017E,HD01_VD17,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Percent of homeowner households paying unaffordable housing costs,27,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),Calculation: (HD01_VD09+HD01_VD10+HD01_VD11+HD01_VD20+HD01_VD21+HD01_VD22)/(HD01_VD01-HD01_VD23-HD01_VD12),B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_006E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying 20 to 24.9 percent,4870,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_008E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying 30 to 34.9 percent,3416,B25091_008E,HD01_VD08,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_001E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Total homeowner households,67090,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_016E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying 15 to 19.9 percent,4010,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_018E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying 25 to 29.9 percent,1320,B25091_018E,HD01_VD18,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_004E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying 10 to 14.9 percent,3431,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_021E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage paying 40 to 49.9 percent,808,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_023E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage not computed,516,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_013E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households without a mortgage,29886,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_012E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage not computed,200,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_007E_2011",01/01/2011 12:00:00 AM,2011,"New Orleans, LA",Homeowner households with a mortgage paying 25 to 29.9 percent,4162,B25091_007E,HD01_VD07,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_009E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying 35 to 39.9 percent,3768,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_010E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying 40 to 49.9 percent,4867,B25091_010E,HD01_VD10,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_003E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying less than 10 percent,3774,B25091_003E,HD01_VD03,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_019E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying 30 to 34.9 percent,322,B25091_019E,HD01_VD19,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_014E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying less than 10 percent,7594,B25091_014E,HD01_VD14,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_015E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying 10 to 14.9 percent,2783,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_020E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying 35 to 39.9 percent,121,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_005E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying 15 to 19.9 percent,15342,B25091_005E,HD01_VD05,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_022E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying more than 50 percent,590,B25091_022E,HD01_VD22,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_002E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage,73441,B25091_002E,HD01_VD02,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_011E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying more than 50 percent,6912,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_017E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying 20 to 24.9 percent,991,B25091_017E,HD01_VD17,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Percent of homeowner households paying unaffordable housing costs,19,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),Calculation: (HD01_VD09+HD01_VD10+HD01_VD11+HD01_VD20+HD01_VD21+HD01_VD22)/(HD01_VD01-HD01_VD23-HD01_VD12),B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_006E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying 20 to 24.9 percent,12354,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_008E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying 30 to 34.9 percent,7196,B25091_008E,HD01_VD08,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_001E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Total homeowner households,88060,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_016E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying 15 to 19.9 percent,1338,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_018E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying 25 to 29.9 percent,491,B25091_018E,HD01_VD18,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_004E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying 10 to 14.9 percent,11676,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_021E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage paying 40 to 49.9 percent,354,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_023E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage not computed,35,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_013E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households without a mortgage,14619,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_012E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage not computed,378,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_007E_2011",01/01/2011 12:00:00 AM,2011,"Raleigh, NC",Homeowner households with a mortgage paying 25 to 29.9 percent,7174,B25091_007E,HD01_VD07,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_009E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying 35 to 39.9 percent,4319,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_010E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying 40 to 49.9 percent,6576,B25091_010E,HD01_VD10,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_003E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying less than 10 percent,3734,B25091_003E,HD01_VD03,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_019E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying 30 to 34.9 percent,1356,B25091_019E,HD01_VD19,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_014E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying less than 10 percent,17602,B25091_014E,HD01_VD14,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_015E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying 10 to 14.9 percent,9610,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_020E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying 35 to 39.9 percent,952,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_005E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying 15 to 19.9 percent,17057,B25091_005E,HD01_VD05,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_022E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying more than 50 percent,2006,B25091_022E,HD01_VD22,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_002E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage,85382,B25091_002E,HD01_VD02,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_011E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying more than 50 percent,8988,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_017E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying 20 to 24.9 percent,3311,B25091_017E,HD01_VD17,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Percent of homeowner households paying unaffordable housing costs,18,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),Calculation: (HD01_VD09+HD01_VD10+HD01_VD11+HD01_VD20+HD01_VD21+HD01_VD22)/(HD01_VD01-HD01_VD23-HD01_VD12),B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_006E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying 20 to 24.9 percent,14709,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_008E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying 30 to 34.9 percent,6796,B25091_008E,HD01_VD08,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_001E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Total homeowner households,130866,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_016E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying 15 to 19.9 percent,5796,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_018E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying 25 to 29.9 percent,3205,B25091_018E,HD01_VD18,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_004E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying 10 to 14.9 percent,12957,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_021E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage paying 40 to 49.9 percent,1234,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_023E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage not computed,412,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_013E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households without a mortgage,45484,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_012E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage not computed,225,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Oklahoma City, OK_B25091_007E_2011",01/01/2011 12:00:00 AM,2011,"Oklahoma City, OK",Homeowner households with a mortgage paying 25 to 29.9 percent,10021,B25091_007E,HD01_VD07,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_009E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying 35 to 39.9 percent,5981,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_010E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying 40 to 49.9 percent,6533,B25091_010E,HD01_VD10,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_003E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying less than 10 percent,4063,B25091_003E,HD01_VD03,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_019E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying 30 to 34.9 percent,1826,B25091_019E,HD01_VD19,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_014E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying less than 10 percent,12287,B25091_014E,HD01_VD14,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_015E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying 10 to 14.9 percent,7470,B25091_015E,HD01_VD15,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_020E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying 35 to 39.9 percent,1279,B25091_020E,HD01_VD20,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_001E_2012",01/01/2012 12:00:00 AM,2012,"Baton Rouge, LA",Total homeowner households,45155,B25091_001E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_005E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying 15 to 19.9 percent,12458,B25091_005E,HD01_VD05,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_022E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying more than 50 percent,2563,B25091_022E,HD01_VD22,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_002E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage,83385,B25091_002E,HD01_VD02,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_011E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying more than 50 percent,15314,B25091_011E,HD01_VD11,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_017E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying 20 to 24.9 percent,3033,B25091_017E,HD01_VD17,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Percent of homeowner households paying unaffordable housing costs,28,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),Calculation: (HD01_VD09+HD01_VD10+HD01_VD11+HD01_VD20+HD01_VD21+HD01_VD22)/(HD01_VD01-HD01_VD23-HD01_VD12),B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_006E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying 20 to 24.9 percent,11191,B25091_006E,HD01_VD06,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_008E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying 30 to 34.9 percent,6660,B25091_008E,HD01_VD08,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_001E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Total homeowner households,121164,B25091_001E,HD01_VD01,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_016E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying 15 to 19.9 percent,4531,B25091_016E,HD01_VD16,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_018E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying 25 to 29.9 percent,1912,B25091_018E,HD01_VD18,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_004E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying 10 to 14.9 percent,10359,B25091_004E,HD01_VD04,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_021E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage paying 40 to 49.9 percent,1919,B25091_021E,HD01_VD21,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_023E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage not computed,959,B25091_023E,HD01_VD23,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_013E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households without a mortgage,37779,B25091_013E,HD01_VD13,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_012E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage not computed,891,B25091_012E,HD01_VD12,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Memphis, TN_B25091_007E_2011",01/01/2011 12:00:00 AM,2011,"Memphis, TN",Homeowner households with a mortgage paying 25 to 29.9 percent,9935,B25091_007E,HD01_VD07,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Nashville, TN_B25091_009E_2011",01/01/2011 12:00:00 AM,2011,"Nashville, TN",Homeowner households with a mortgage paying 35 to 39.9 percent,5636,B25091_009E,HD01_VD09,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
